StockCode,Description,QuantitySold,CurrentPrice,Revenue,RecommendedPrice,Discount(%),ProfitCategory
22173,METAL 4 HOOK HANGER FRENCH CHATEAU,2149,3.067294117647059,6267.39,3.62,0,High Profit
22174,PHOTO CUBE,2667,1.728081395348837,3997.91,3.52,0,Medium Profit
22175,PINK OWL SOFT TOY,839,2.9413669064748205,2379.05,3.88,5,Medium Profit
22176,BLUE OWL SOFT TOY,488,2.946,1420.4,3.95,10,Medium Profit
22178,VICTORIAN GLASS HANGING T-LIGHT,22404,1.4308302808302806,28735.36,0.1,0,High Profit
22179,SET 10 LIGHTS NIGHT OWL,407,6.698717948717949,2593.65,3.97,10,Medium Profit
22179,SET 10 NIGHT OWL LIGHTS,388,6.759126213592234,2510.34,3.97,10,Medium Profit
22180,RETROSPOT LAMP,299,9.91679389312977,2922.85,3.99,10,Medium Profit
22181,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,577,0.8471739130434782,477.96999999999997,3.94,5,Low Profit
22182,CAKE STAND VICTORIAN FILIGREE SMALL,204,4.436111111111112,713.8000000000001,4.01,10,Low Profit
22183,CAKE STAND VICTORIAN FILIGREE MED,74,6.435294117647059,466.95000000000005,4.04,10,Low Profit
22184,CAKE STAND VICTORIAN FILIGREE LARGE,8,8.5,68.0,4.05,10,Low Profit
22185,SLATE TILE NATURAL HANGING,1390,1.5909375,1974.1999999999998,3.77,0,Medium Profit
22186,RED STAR CARD HOLDER,801,2.3194117647058823,1723.79,3.89,5,Medium Profit
22187,GREEN CHRISTMAS TREE CARD HOLDER,1183,2.560612244897959,2562.27,3.82,0,Medium Profit
22188,BLACK HEART CARD HOLDER,4843,3.7978915662650605,12257.95,3.09,0,High Profit
22189,CREAM HEART CARD HOLDER,8188,3.876057268722467,22687.920000000002,2.42,0,High Profit
22190,LOCAL CAFE MUG,566,1.8186538461538464,785.13,3.94,5,Low Profit
22191,IVORY DINER WALL CLOCK,1419,8.461167512690356,11527.7,3.77,0,High Profit
22192,BLUE DINER WALL CLOCK,907,8.483816568047338,7528.93,3.87,5,High Profit
22193,RED DINER WALL CLOCK,1349,8.49733173076923,11048.890000000001,3.78,0,High Profit
22194,BLACK DINER WALL CLOCK,53,8.5,450.5,4.04,10,Low Profit
22195,LARGE HEART MEASURING SPOONS,1696,1.7356888888888888,2836.9199999999996,3.71,0,Medium Profit
22196,SMALL HEART MEASURING SPOONS,2379,0.8705533596837944,2008.6299999999999,3.58,0,Medium Profit
22197,POPCORN HOLDER,30919,0.8432312404287902,23417.51,0.1,0,High Profit
22197,SMALL POPCORN HOLDER,18241,0.8327518427518428,13789.369999999999,0.41,0,High Profit
22198,LARGE POPCORN HOLDER ,873,1.6273584905660377,1370.4499999999998,3.88,5,Medium Profit
22199,FRYING PAN RED POLKADOT ,1,4.25,4.25,4.05,10,Low Profit
22199,FRYING PAN RED RETROSPOT,382,3.7963917525773194,1323.0,3.98,10,Medium Profit
22200,FRYING PAN PINK POLKADOT,326,3.886883116883117,1209.54,3.99,10,Medium Profit
22201,FRYING PAN BLUE POLKADOT,108,3.7875,366.0,4.03,10,Low Profit
22202,MILK PAN PINK POLKADOT,39,3.75,146.25,4.04,10,Low Profit
22203,MILK PAN RED RETROSPOT,310,3.556813186813187,996.13,3.99,10,Low Profit
22204,MILK PAN BLUE POLKADOT,96,3.346774193548387,302.5,4.03,10,Low Profit
22207,FRYING PAN UNION FLAG,1199,4.4386725663716815,4727.11,3.81,0,Medium Profit
22208,WOOD STAMP SET THANK YOU,1283,0.9914146341463413,1229.12,3.8,0,Medium Profit
22209,WOOD STAMP SET HAPPY BIRTHDAY,820,0.9953278688524589,798.67,3.89,5,Low Profit
22210,WOOD STAMP SET BEST WISHES,912,0.9662837837837838,820.91,3.87,5,Low Profit
22211,WOOD STAMP SET FLOWERS,782,0.9824427480916029,806.7299999999999,3.9,5,Low Profit
22212,FOUR HOOK  WHITE LOVEBIRDS,1416,2.1098449612403103,2904.8700000000003,3.77,0,Medium Profit
22214,CANDLE PLATE LACE WHITE,114,2.3823809523809523,246.7,4.03,10,Low Profit
22215,CAKE STAND WHITE TWO TIER LACE,330,7.41123595505618,2254.5,3.99,10,Medium Profit
22216,T-LIGHT HOLDER WHITE LACE,327,0.7144999999999999,182.31,3.99,10,Low Profit
22217,T-LIGHT HOLDER HANGING LACE,764,0.9946875000000001,646.26,3.9,5,Low Profit
22218,CAKE STAND LACE WHITE,1,4.25,4.25,4.05,10,Low Profit
22219,LOVEBIRD HANGING DECORATION WHITE ,3367,0.86096875,2814.37,3.38,0,Medium Profit
22220,CAKE STAND LOVEBIRD 2 TIER WHITE,213,8.397297297297296,1489.55,4.01,10,Medium Profit
22221,CAKE STAND LOVEBIRD 2 TIER PINK,124,9.121590909090909,964.4,4.03,10,Low Profit
22222,CAKE PLATE LOVEBIRD WHITE,824,4.307046979865772,2599.2,3.89,5,Medium Profit
22223,CAKE PLATE LOVEBIRD PINK,315,4.096511627906977,902.85,3.99,10,Low Profit
22224,WHITE LOVEBIRD LANTERN,687,2.9051724137931036,1970.65,3.91,5,Medium Profit
22227,HANGING HEART MIRROR DECORATION ,1969,0.6648351648351648,1276.8500000000001,3.66,0,Medium Profit
22228,BUNNY WOODEN PAINTED WITH BIRD ,851,0.6966666666666665,597.31,3.88,5,Low Profit
22229,BUNNY WOODEN PAINTED WITH FLOWER ,495,0.6703125,334.27,3.95,10,Low Profit
22230,JIGSAW TREE WITH WATERING CAN,925,0.5484615384615384,356.16999999999996,3.87,5,Low Profit
22231,JIGSAW TREE WITH BIRDHOUSE,867,0.9371559633027522,821.13,3.88,5,Low Profit
22232,JIGSAW TOADSTOOLS 3 PIECE,623,0.9027868852459017,506.42999999999995,3.93,5,Low Profit
22233,JIGSAW RABBIT AND BIRDHOUSE,540,1.02725,514.6999999999999,3.94,5,Low Profit
22236,CAKE STAND 3 TIER MAGIC GARDEN,308,12.525,3624.5999999999995,3.99,10,Medium Profit
22241,GARLAND WOODEN HAPPY EASTER,1762,1.2477245508982036,2147.78,3.7,0,Medium Profit
22242,5 HOOK HANGER MAGIC TOADSTOOL,631,1.6277777777777775,964.3499999999999,3.93,5,Low Profit
22243,5 HOOK HANGER RED MAGIC TOADSTOOL,3054,1.6318181818181818,4595.099999999999,3.44,0,Medium Profit
22244,3 HOOK HANGER MAGIC GARDEN,1615,1.924736842105263,2911.6499999999996,3.73,0,Medium Profit
22245,"HOOK, 1 HANGER ,MAGIC GARDEN",1198,0.8431578947368421,965.26,3.81,0,Low Profit
22246,"GARLAND, MAGIC GARDEN 1.8M",12,1.95,23.4,4.05,10,Low Profit
22246,MAGIC GARDEN FELT GARLAND ,266,2.1991428571428573,531.78,4.0,10,Low Profit
22247,BUNNY DECORATION MAGIC GARDEN,483,0.8477966101694915,406.39,3.96,10,Low Profit
22248,DECORATION  PINK CHICK MAGIC GARDEN,382,0.8471739130434782,320.53999999999996,3.98,10,Low Profit
22249,DECORATION WHITE CHICK MAGIC GARDEN,629,0.8483333333333334,530.49,3.93,5,Low Profit
22250,DECORATION  BUTTERFLY  MAGIC GARDEN,447,0.8477586206896552,375.78999999999996,3.96,10,Low Profit
22251,BIRDHOUSE DECORATION MAGIC GARDEN,518,1.2474324324324324,642.94,3.95,5,Low Profit
22252,BIRDCAGE DECORATION TEALIGHT HOLDER,643,1.236231884057971,761.57,3.92,5,Low Profit
22254,FELT TOADSTOOL LARGE,594,1.2453658536585366,706.02,3.93,5,Low Profit
22255,FELT TOADSTOOL  SMALL,542,0.85,460.7,3.94,5,Low Profit
22256,FELT FARM ANIMAL CHICKEN,257,1.25,321.25,4.0,10,Low Profit
22257,FELT FARM ANIMAL SHEEP,283,1.1577777777777778,194.39,4.0,10,Low Profit
22258,FELT FARM ANIMAL RABBIT,722,1.1347222222222222,543.9399999999999,3.91,5,Low Profit
22259,FELT FARM ANIMAL HEN,384,1.0547058823529412,240.96,3.98,10,Low Profit
22260,FELT EGG COSY BLUE RABBIT ,410,0.9124,351.62,3.97,10,Low Profit
22261,FELT EGG COSY WHITE RABBIT ,514,0.8927397260273973,442.35999999999996,3.95,5,Low Profit
22262,FELT EGG COSY CHICKEN,920,0.866421052631579,785.12,3.87,5,Low Profit
22263,FELT EGG COSY LADYBIRD ,255,0.868,124.83,4.0,10,Low Profit
22264,FELT FARM ANIMAL WHITE BUNNY ,1391,0.6614285714285715,517.07,3.77,0,Low Profit
22265,EASTER DECORATION NATURAL CHICK,510,0.65,331.50000000000006,3.95,5,Low Profit
22266,EASTER DECORATION HANGING BUNNY,1860,0.46058823529411763,562.7,3.68,0,Low Profit
22267,EASTER DECORATION EGG BUNNY ,828,0.9683116883116883,654.7,3.89,5,Low Profit
22268,DECORATION SITTING BUNNY,1335,0.20534883720930233,257.61,3.79,0,Low Profit
22268,EASTER DECORATION SITTING BUNNY,501,0.8476785714285714,407.13,3.95,5,Low Profit
22269,EGG CUP NATURAL CHICKEN,840,0.9270454545454545,520.48,3.88,5,Low Profit
22270,HAPPY EASTER HANGING DECORATION,210,3.7418181818181817,770.22,4.01,10,Low Profit
22271,FELTCRAFT DOLL ROSIE,1648,2.967519379844961,4702.120000000001,3.72,0,Medium Profit
22272,FELTCRAFT DOLL MARIA,194,2.9414893617021276,553.1,4.01,10,Low Profit
22273,FELTCRAFT DOLL MOLLY,4464,2.9673220338983053,11748.24,3.16,0,High Profit
22274,FELTCRAFT DOLL EMILY,1294,2.988787878787879,3711.5000000000005,3.79,0,Medium Profit
22275,WEEKEND BAG VINTAGE ROSE PAISLEY,69,7.65,527.85,4.04,10,Low Profit
22276,WASH BAG VINTAGE ROSE PAISLEY,253,2.55,645.15,4.0,10,Low Profit
22277,COSMETIC BAG VINTAGE ROSE PAISLEY,355,2.224920634920635,728.62,3.98,10,Low Profit
22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,243,4.95,1202.8500000000001,4.0,10,Medium Profit
22279,POCKET BAG BLUE PAISLEY RED SPOT,477,1.27125,574.66,3.96,10,Low Profit
22280,POCKET BAG PINK PAISELY BROWN SPOT,176,1.3670967741935485,223.63,4.02,10,Low Profit
22281,EASTER TREE YELLOW BIRDS,108,5.95,642.6,4.03,10,Low Profit
22282,12 EGG HOUSE PAINTED WOOD,111,12.91265625,1425.27,4.03,10,Medium Profit
22283,6 EGG HOUSE PAINTED WOOD,256,8.017008547008547,2043.04,4.0,10,Medium Profit
22284,HEN HOUSE DECORATION,874,1.65,1442.1,3.88,5,Medium Profit
22285,"DECORATION HEN ON NEST, HANGING",39,1.6499999999999997,64.35,4.04,10,Low Profit
22285,HANGING HEN ON NEST DECORATION,794,1.65,1310.1,3.89,5,Medium Profit
22286,"DECORATION , WOBBLY RABBIT , METAL ",272,1.65,448.79999999999995,4.0,10,Low Profit
22286,DECORATION WOBBLY RABBIT METAL ,753,0.6699999999999999,375.57,3.9,5,Low Profit
22287,"DECORATION , WOBBLY CHICKEN, METAL ",227,1.65,374.54999999999995,4.01,10,Low Profit
22287,DECORATION WOBBLY CHICKEN,521,0.6506896551724138,256.11,3.95,5,Low Profit
22288,HANGING METAL RABBIT DECORATION,452,1.25,565.0,3.96,10,Low Profit
22289,HANGING METAL CHICKEN DECORATION,122,1.25,152.5,4.03,10,Low Profit
22291,HANGING CHICK CREAM DECORATION,1215,1.45,1761.7499999999998,3.81,0,Medium Profit
22292,HANGING CHICK  YELLOW DECORATION,1085,1.4478260869565216,1515.6499999999999,3.84,0,Medium Profit
22293,HANGING CHICK GREEN DECORATION,817,1.45,1184.6499999999999,3.89,5,Medium Profit
22294,HEART FILIGREE DOVE  SMALL,5362,1.245511811023622,6574.82,2.98,0,High Profit
22295,HEART FILIGREE DOVE LARGE,2719,1.6691627906976745,4390.469999999999,3.51,0,Medium Profit
22296,HEART IVORY TRELLIS LARGE,3039,1.6588888888888889,4962.429999999999,3.45,0,Medium Profit
22297,HEART IVORY TRELLIS SMALL,3856,1.257345132743363,4706.28,3.28,0,Medium Profit
22299,PIG KEYRING WITH LIGHT & SOUND ,1316,1.0452380952380953,1231.34,3.79,0,Medium Profit
22300,COFFEE MUG DOG + BALL DESIGN,1436,2.5337062937062935,3011.64,3.77,0,Medium Profit
22301,COFFEE MUG CAT + BIRD DESIGN,2098,2.5197237569060773,4478.34,3.63,0,Medium Profit
22302,COFFEE MUG PEARS  DESIGN,2287,2.5197905759162302,4957.3,3.6,0,Medium Profit
22303,COFFEE MUG APPLES DESIGN,2764,2.5190434782608695,6108.85,3.5,0,High Profit
22304,COFFEE MUG BLUE PAISLEY DESIGN,738,2.6125531914893614,1252.76,3.9,5,Medium Profit
22305,COFFEE MUG PINK PAISLEY DESIGN,684,2.693863636363636,1559.44,3.92,5,Medium Profit
22306,SILVER MUG BONE CHINA TREE OF LIFE,1126,1.1482178217821781,1290.5700000000002,3.83,0,Medium Profit
22307,GOLD MUG BONE CHINA TREE OF LIFE,729,1.162741935483871,835.61,3.91,5,Low Profit
22308,TEA COSY BLUE STRIPE,145,2.8052777777777775,356.89,4.02,10,Low Profit
22309,TEA COSY RED  STRIPE,292,2.647384615384615,706.8299999999999,3.99,10,Low Profit
22310,IVORY KNITTED MUG COSY ,531,1.7896226415094338,841.79,3.95,5,Low Profit
22311,OFFICE MUG WARMER BLACK+SILVER ,1049,3.159684210526316,2910.75,3.84,0,Medium Profit
22312,OFFICE MUG WARMER POLKADOT,499,3.016595744680851,1443.1900000000003,3.95,10,Medium Profit
22313,OFFICE MUG WARMER PINK,553,2.8417857142857144,1482.89,3.94,5,Medium Profit
22314,OFFICE MUG WARMER CHOC+BLUE,516,3.0390526315789477,1431.14,3.95,5,Medium Profit
22315,200 RED + WHITE BENDY STRAWS,759,1.2468333333333335,912.27,3.9,5,Low Profit
22316,200 BENDY SKULL STRAWS,637,1.2360975609756097,705.0500000000001,3.92,5,Low Profit
22317,FIVE CATS HANGING DECORATION,171,3.0751282051282054,503.37000000000006,4.02,10,Low Profit
22318,FIVE HEART HANGING DECORATION,396,2.941111111111111,1161.0000000000002,3.97,10,Medium Profit
22319,HAIRCLIPS FORTIES FABRIC ASSORTED,1322,0.5670491803278689,572.26,3.79,0,Low Profit
22320,BIRDS MOBILE VINTAGE DESIGN,183,6.1146376811594205,1100.21,4.02,10,Medium Profit
22321,BIRD DECORATION RED RETROSPOT,736,0.85,625.5999999999999,3.9,5,Low Profit
22322,BIRD DECORATION GREEN POLKADOT,390,0.85,331.5,3.97,10,Low Profit
22323,PINK POLKADOT KIDS BAG,1,1.95,1.95,4.05,10,Low Profit
22324,BLUE POLKADOT KIDS BAG,228,2.4486666666666665,456.35999999999996,4.01,10,Low Profit
22325,MOBILE VINTAGE HEARTS ,152,4.93793103448276,750.3000000000001,4.02,10,Low Profit
22326,ROUND SNACK BOXES SET OF4 WOODLAND ,8075,2.9354362416107382,22101.77,2.44,0,High Profit
22327,ROUND SNACK BOXES SET OF 4 SKULLS,821,2.9403030303030304,2325.9500000000003,3.89,5,Medium Profit
22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6469,2.927527114967462,17569.59,2.76,0,High Profit
22329,ROUND CONTAINER SET OF 5 RETROSPOT,1386,1.6394736842105262,2181.2999999999997,3.78,0,Medium Profit
22331,WOODLAND PARTY BAG + STICKER SET,1768,1.656153846153846,2750.96,3.7,0,Medium Profit
22332,SKULLS PARTY BAG + STICKER SET,981,1.6438461538461537,1561.05,3.86,5,Medium Profit
22333,RETROSPOT PARTY BAG + STICKER SET,4389,1.634,6745.929999999999,3.18,0,High Profit
22334,DINOSAUR PARTY BAG + STICKER SET,684,1.663478260869565,1101.44,3.92,5,Medium Profit
22335,HEART DECORATION PAINTED ZINC ,2018,0.66015625,1246.3000000000002,3.65,0,Medium Profit
22336,DOVE DECORATION PAINTED ZINC ,2281,0.44461538461538463,667.71,3.6,0,Low Profit
22337,ANGEL DECORATION PAINTED ZINC ,635,0.6870370370370371,383.95000000000005,3.93,5,Low Profit
22338,STAR DECORATION PAINTED ZINC ,4175,0.3158333333333333,924.95,3.22,0,Low Profit
22339,CHRISTMAS TREE PAINTED ZINC ,2283,0.26854545454545453,569.2900000000001,3.6,0,Low Profit
22340,NOEL GARLAND PAINTED ZINC ,980,0.44868852459016395,425.15999999999997,3.86,5,Low Profit
22341,LOVE GARLAND PAINTED ZINC ,405,1.8002439024390244,672.6499999999999,3.97,10,Low Profit
22342,HOME GARLAND PAINTED ZINC ,833,0.9826923076923078,769.65,3.89,5,Low Profit
22343,PARTY PIZZA DISH RED RETROSPOT,1702,0.5561904761904761,744.3399999999999,3.71,0,Low Profit
22344,PARTY PIZZA DISH PINK POLKADOT,1046,0.5860869565217391,372.74,3.84,0,Low Profit
22345,PARTY PIZZA DISH BLUE POLKADOT,969,0.5490697674418604,317.90999999999997,3.86,5,Low Profit
22346,PARTY PIZZA DISH GREEN POLKADOT,882,0.5551515151515152,309.12,3.88,5,Low Profit
22348,TEA BAG PLATE RED RETROSPOT,3861,0.866692607003891,3221.79,3.28,0,Medium Profit
22349,DOG BOWL CHASING BALL DESIGN,1339,3.762434782608696,5220.429999999999,3.78,0,High Profit
22350,ILLUSTRATED CAT BOWL ,1356,2.5531460674157302,3586.3199999999997,3.78,0,Medium Profit
22351,DOTCOMGIFTSHOP TEA TOWEL,12,1.65,19.799999999999997,4.05,10,Low Profit
22352,LUNCH BOX WITH CUTLERY RETROSPOT ,2848,2.554723926380368,6705.04,3.48,0,High Profit
22353,LUNCH BOX WITH CUTLERY FAIRY CAKES ,60,2.55,153.0,4.04,10,Low Profit
22354,RETROSPOT PADDED SEAT CUSHION,700,3.8087692307692307,2502.82,3.91,5,Medium Profit
22355,CHARLOTTE BAG SUKI DESIGN,8947,0.8513220338983051,7114.85,2.27,0,High Profit
22356,CHARLOTTE BAG PINK POLKADOT,7303,0.8615789473684211,5838.09,2.6,0,High Profit
22357,KINGS CHOICE BISCUIT TIN,324,4.2058620689655175,1332.6,3.99,10,Medium Profit
22358,KINGS CHOICE TEA CADDY ,454,2.9975675675675677,1335.38,3.96,10,Medium Profit
22359,GLASS JAR KINGS CHOICE,161,2.9958064516129035,477.7900000000001,4.02,10,Low Profit
22360,GLASS JAR ENGLISH CONFECTIONERY,880,3.015277777777778,2438.2000000000003,3.88,5,Medium Profit
22361,GLASS JAR DAISY FRESH COTTON WOOL,537,2.9370967741935488,1507.3500000000001,3.94,5,Medium Profit
22362,GLASS JAR PEACOCK BATH SALTS,349,3.015185185185185,987.23,3.98,10,Low Profit
22363,GLASS JAR MARMALADE ,453,2.971016949152543,1223.99,3.96,10,Medium Profit
22364,GLASS JAR DIGESTIVE BISCUITS,516,2.9970833333333338,1421.1200000000001,3.95,5,Medium Profit
22365,DOORMAT RESPECTABLE HOUSE,729,7.862063492063492,4865.19,3.91,5,Medium Profit
22366,DOORMAT AIRMAIL ,722,7.803141025641025,4887.82,3.91,5,Medium Profit
22367,CHILDRENS APRON SPACEBOY DESIGN,3537,1.9843680709534366,6560.79,3.35,0,High Profit
22371,AIRLINE BAG VINTAGE TOKYO 78,825,4.366706827309237,3468.63,3.89,5,Medium Profit
22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,221,4.318118811881188,935.33,4.01,10,Low Profit
22374,AIRLINE BAG VINTAGE JET SET RED,445,4.262356687898089,1870.0900000000001,3.96,10,Medium Profit
22375,AIRLINE BAG VINTAGE JET SET BROWN,250,4.234375,1043.3,4.0,10,Medium Profit
22376,AIRLINE BAG VINTAGE JET SET WHITE,191,4.290952380952381,812.19,4.01,10,Low Profit
22377,BOTTLE BAG RETROSPOT ,1038,1.9532380952380952,1510.89,3.84,0,Medium Profit
22378,WALL TIDY RETROSPOT ,1680,1.83375,2082.06,3.72,0,Medium Profit
22379,RECYCLING BAG RETROSPOT ,6074,2.125110024449878,11913.03,2.84,0,High Profit
22380,TOY TIDY SPACEBOY  ,1152,2.1285714285714286,2266.35,3.82,0,Medium Profit
22381,TOY TIDY PINK POLKADOT,3167,2.124505119453925,6225.38,3.42,0,High Profit
22382,LUNCH BAG SPACEBOY DESIGN ,9875,1.6557603222557904,15820.15,2.08,0,High Profit
22383,LUNCH BAG SUKI  DESIGN ,2118,1.6391891891891892,3334.7,3.63,0,Medium Profit
22383,LUNCH BAG SUKI DESIGN ,9570,1.6533224043715846,15332.9,2.14,0,High Profit
22384,LUNCH BAG PINK POLKADOT,10226,1.6517428267800212,16303.3,2.01,0,High Profit
22385,JUMBO BAG SPACEBOY DESIGN,8231,2.036376811594203,15320.75,2.41,0,High Profit
22386,JUMBO BAG PINK POLKADOT,20148,2.018337104072398,37254.36,0.1,0,High Profit
22389,PAPERWEIGHT SAVE THE PLANET,329,1.9886111111111109,596.91,3.99,10,Low Profit
22390,PAPERWEIGHT CHILDHOOD MEMORIES,259,2.356666666666667,405.62,4.0,10,Low Profit
22391,PAPERWEIGHT HOME SWEET HOME,146,1.5977777777777777,186.05999999999997,4.02,10,Low Profit
22393,PAPERWEIGHT VINTAGE COLLAGE,485,1.9755102040816326,612.28,3.96,10,Low Profit
22394,PAPERWEIGHT KINGS CHOICE ,160,1.61375,190.79999999999998,4.02,10,Low Profit
22395,PAPERWEIGHT VINTAGE PAISLEY,134,1.3153333333333335,130.26,4.02,10,Low Profit
22396,MAGNETS PACK OF 4 RETRO PHOTO,1176,0.631588785046729,568.76,3.82,0,Low Profit
22398,MAGNETS PACK OF 4 SWALLOWS,2544,0.6372294372294371,1528.29,3.54,0,Medium Profit
22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,1130,1.2390804597701148,1309.9,3.83,0,Medium Profit
22400,MAGNETS PACK OF 4 HOME SWEET HOME,1386,0.5846206896551723,711.87,3.78,0,Low Profit
22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,1701,0.6233793103448276,1005.72,3.71,0,Medium Profit
22403,MAGNETS PACK OF 4 VINTAGE LABELS ,1222,0.5850588235294119,569.36,3.81,0,Low Profit
22405,MONEY BOX POCKET MONEY DESIGN,345,1.1225925925925926,348.69,3.98,10,Low Profit
22406,MONEY BOX KINGS CHOICE DESIGN,319,1.215625,336.89,3.99,10,Low Profit
22407,MONEY BOX FIRST ADE DESIGN,50,1.25,62.5,4.04,10,Low Profit
22407,MONEY BOX FIRST AID DESIGN,43,1.199,34.32,4.04,10,Low Profit
22408,MONEY BOX CONFECTIONERY DESIGN,136,1.1877272727272727,140.25,4.02,10,Low Profit
22409,MONEY BOX BISCUITS DESIGN,216,1.25,270.0,4.01,10,Low Profit
22410,MONEY BOX HOUSEKEEPING DESIGN,223,1.1454347826086957,212.88,4.01,10,Low Profit
22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10490,2.037440100882724,20116.38,1.96,0,High Profit
22412,METAL SIGN NEIGHBOURHOOD WITCH ,874,2.093421052631579,1778.4,3.88,5,Medium Profit
22413,METAL SIGN TAKE IT OR LEAVE IT ,3687,2.9645070422535214,10638.45,3.32,0,High Profit
22414,DOORMAT NEIGHBOURHOOD WITCH ,253,8.289,1645.67,4.0,10,Medium Profit
22415,WHITE TISSUE REAM,19,7.950000000000001,151.05,4.05,10,Low Profit
22416,SET OF 36 DOILIES SPACEBOY DESIGN ,800,1.4428571428571428,1102.3999999999999,3.89,5,Medium Profit
22416,SET OF 36 SPACEBOY PAPER DOILIES,50,1.45,72.5,4.04,10,Low Profit
22417,PACK OF 60 SPACEBOY CAKE CASES,8097,0.5528019323671498,4128.39,2.44,0,Medium Profit
22418,10 COLOUR SPACEBOY PEN,6267,0.8724691358024691,5209.17,2.8,0,High Profit
22419,LIPSTICK PEN RED,2803,0.44703703703703707,1232.34,3.49,0,Medium Profit
22420,LIPSTICK PEN BABY PINK,1198,0.47779069767441856,499.90999999999997,3.81,0,Low Profit
22421,LIPSTICK PEN FUSCHIA,1924,0.4568852459016393,794.78,3.67,0,Low Profit
22422,TOOTHPASTE TUBE PEN,970,0.6606578947368421,396.6,3.86,5,Low Profit
22423,REGENCY CAKESTAND 3 TIER,12374,12.482895504962055,142264.75,1.58,0,High Profit
22424,ENAMEL BREAD BIN CREAM,711,12.658220858895705,8493.5,3.91,5,High Profit
22425,ENAMEL COLANDER CREAM,434,4.960709219858156,2086.11,3.97,10,Medium Profit
22426,ENAMEL WASH BOWL CREAM,659,3.661724137931035,2228.05,3.92,5,Medium Profit
22427,ENAMEL FLOWER JUG CREAM,1991,5.9109909909909915,11421.130000000001,3.65,0,High Profit
22428,ENAMEL FIRE BUCKET CREAM,221,7.015,1528.73,4.01,10,Medium Profit
22429,ENAMEL MEASURING JUG CREAM,1184,4.259589905362776,4916.04,3.82,0,Medium Profit
22430,ENAMEL WATERING CAN CREAM,539,4.928395061728395,2621.85,3.94,5,Medium Profit
22431,WATERING CAN BLUE ELEPHANT,1979,1.970649819494585,3682.7499999999995,3.66,0,Medium Profit
22432,WATERING CAN PINK BUNNY,1644,1.9490677966101693,3092.7799999999997,3.72,0,Medium Profit
22433,WATERING CAN GREEN DINOSAUR,1341,1.950418848167539,2487.5299999999997,3.78,0,Medium Profit
22434,BALLOON PUMP WITH 10 BALLOONS,774,1.9694642857142857,1511.48,3.9,5,Medium Profit
22435,SET OF 9 HEART SHAPED BALLOONS,2671,1.2559534883720929,3245.79,3.52,0,Medium Profit
22436,12 COLOURED PARTY BALLOONS,2089,0.6626760563380282,1359.65,3.64,0,Medium Profit
22437,SET OF 9 BLACK SKULL BALLOONS,2725,0.8477586206896551,2261.65,3.51,0,Medium Profit
22438,BALLOON ART MAKE YOUR OWN FLOWERS,887,1.5042857142857142,801.45,3.87,5,Low Profit
22439,6 ROCKET BALLOONS ,1762,0.690625,1172.9,3.7,0,Medium Profit
22440,BALLOON WATER BOMB PACK OF 35,5873,0.4174468085106383,2244.06,2.88,0,Medium Profit
22441,GROW YOUR OWN BASIL IN ENAMEL MUG,990,2.0970414201183436,2061.0,3.85,5,Medium Profit
22442,GROW YOUR OWN FLOWERS SET OF 3,292,6.295945945945946,1177.8,3.99,10,Medium Profit
22443,GROW YOUR OWN HERBS SET OF 3,152,7.95,1208.4,4.02,10,Medium Profit
22444,GROW YOUR OWN PLANT IN A CAN ,762,1.2442424242424244,934.26,3.9,5,Low Profit
22445,PENCIL CASE LIFE IS BEAUTIFUL,469,3.0577551020408165,1359.3500000000001,3.96,10,Medium Profit
22446,PIN CUSHION BABUSHKA PINK,161,3.2551219512195124,432.99,4.02,10,Low Profit
22447,PIN CUSHION BABUSHKA BLUE,75,3.0875,223.95000000000002,4.04,10,Low Profit
22448,PIN CUSHION BABUSHKA RED,187,3.199411764705882,576.3100000000001,4.01,10,Low Profit
22449,SILK PURSE BABUSHKA PINK,364,3.3252272727272727,1214.3300000000002,3.98,10,Medium Profit
22450,SILK PURSE BABUSHKA BLUE,183,3.3424528301886793,610.6500000000001,4.02,10,Low Profit
22451,SILK PURSE BABUSHKA RED,201,3.3394736842105264,654.1500000000001,4.01,10,Low Profit
